항목,단위,성별,연령대,백분위,값
감마지티피,U/L,남,40~44세,39,29.4
감마지티피,U/L,남,40~44세,40,29.9
감마지티피,U/L,남,40~44세,41,30.4
감마지티피,U/L,남,40~44세,42,30.8
감마지티피,U/L,남,40~44세,43,31.3
감마지티피,U/L,남,40~44세,44,31.8
감마지티피,U/L,남,40~44세,45,32.3
감마지티피,U/L,남,40~44세,46,32.8
감마지티피,U/L,남,40~44세,47,33.3
감마지티피,U/L,남,40~44세,48,33.7
감마지티피,U/L,남,40~44세,49,34.2
감마지티피,U/L,남,40~44세,50,34.7
감마지티피,U/L,남,40~44세,51,35.2
감마지티피,U/L,남,40~44세,52,35.7
감마지티피,U/L,남,40~44세,53,36.3
감마지티피,U/L,남,40~44세,54,37.1
감마지티피,U/L,남,40~44세,55,37.9
감마지티피,U/L,남,40~44세,56,38.7
감마지티피,U/L,남,40~44세,57,39.5
감마지티피,U/L,남,40~44세,58,40.3
감마지티피,U/L,남,40~44세,59,41.1
감마지티피,U/L,남,40~44세,60,41.9
감마지티피,U/L,남,40~44세,61,42.7
감마지티피,U/L,남,40~44세,62,43.5
감마지티피,U/L,남,40~44세,63,44.3
감마지티피,U/L,남,40~44세,64,45.1
감마지티피,U/L,남,40~44세,65,45.9
감마지티피,U/L,남,40~44세,66,47.2
감마지티피,U/L,남,40~44세,67,48.5
감마지티피,U/L,남,40~44세,68,49.9
감마지티피,U/L,남,40~44세,69,51.2
감마지티피,U/L,남,40~44세,70,52.6
감마지티피,U/L,남,40~44세,71,54
감마지티피,U/L,남,40~44세,72,55.3
감마지티피,U/L,남,40~44세,73,56.7
감마지티피,U/L,남,40~44세,74,58
감마지티피,U/L,남,40~44세,75,59.4
감마지티피,U/L,남,40~44세,76,60.8
감마지티피,U/L,남,40~44세,77,62.1
감마지티피,U/L,남,40~44세,78,63.5
감마지티피,U/L,남,40~44세,79,65.4
감마지티피,U/L,남,40~44세,80,67.8
감마지티피,U/L,남,40~44세,81,70.1
감마지티피,U/L,남,40~44세,82,72.4
감마지티피,U/L,남,40~44세,83,74.8
감마지티피,U/L,남,40~44세,84,77.1
감마지티피,U/L,남,40~44세,85,80.4
감마지티피,U/L,남,40~44세,86,84.3
감마지티피,U/L,남,40~44세,87,88.2
감마지티피,U/L,남,40~44세,88,92.1
감마지티피,U/L,남,40~44세,89,96.1
감마지티피,U/L,남,40~44세,90,100
감마지티피,U/L,남,40~44세,91,109.9
감마지티피,U/L,남,40~44세,92,119.9
감마지티피,U/L,남,40~44세,93,129.9
감마지티피,U/L,남,40~44세,94,139.9
감마지티피,U/L,남,40~44세,95,150
감마지티피,U/L,남,40~44세,96,160
감마지티피,U/L,남,40~44세,97,170
감마지티피,U/L,남,40~44세,98,180
감마지티피,U/L,남,40~44세,99,190
감마지티피,U/L,남,40~44세,100,200
감마지티피,U/L,여,40~44세,1,5.4
감마지티피,U/L,여,40~44세,2,7.8
감마지티피,U/L,여,40~44세,3,8.2
감마지티피,U/L,여,40~44세,4,8.4
감마지티피,U/L,여,40~44세,5,8.7
감마지티피,U/L,여,40~44세,6,8.9
감마지티피,U/L,여,40~44세,7,9.1
감마지티피,U/L,여,40~44세,8,9.3
감마지티피,U/L,여,40~44세,9,9.6
감마지티피,U/L,여,40~44세,10,9.8
감마지티피,U/L,여,40~44세,11,10
감마지티피,U/L,여,40~44세,12,10.2
감마지티피,U/L,여,40~44세,13,10.5
감마지티피,U/L,여,40~44세,14,10.7
감마지티피,U/L,여,40~44세,15,10.9
감마지티피,U/L,여,40~44세,16,11.2
감마지티피,U/L,여,40~44세,17,11.5
감마지티피,U/L,여,40~44세,18,11.9
감마지티피,U/L,여,40~44세,19,12.2
감마지티피,U/L,여,40~44세,20,12.6
감마지티피,U/L,여,40~44세,21,12.9
감마지티피,U/L,여,40~44세,22,13.2
감마지티피,U/L,여,40~44세,23,13.6
감마지티피,U/L,여,40~44세,24,13.9
감마지티피,U/L,여,40~44세,25,14.3
감마지티피,U/L,여,40~44세,26,14.6
감마지티피,U/L,여,40~44세,27,14.9
감마지티피,U/L,여,40~44세,28,15.3
감마지티피,U/L,여,40~44세,29,15.6
감마지티피,U/L,여,40~44세,30,15.9
감마지티피,U/L,여,40~44세,31,16.3
감마지티피,U/L,여,40~44세,32,16.6
감마지티피,U/L,여,40~44세,33,17
감마지티피,U/L,여,40~44세,34,17.3
감마지티피,U/L,여,40~44세,35,17.6
감마지티피,U/L,여,40~44세,36,18
감마지티피,U/L,여,40~44세,37,18.3
감마지티피,U/L,여,40~44세,38,18.6
감마지티피,U/L,여,40~44세,39,19
감마지티피,U/L,여,40~44세,40,19.3
감마지티피,U/L,여,40~44세,41,19.7
감마지티피,U/L,여,40~44세,42,20
감마지티피,U/L,여,40~44세,43,20.3
감마지티피,U/L,여,40~44세,44,20.7
감마지티피,U/L,여,40~44세,45,21
감마지티피,U/L,여,40~44세,46,21.4
감마지티피,U/L,여,40~44세,47,21.7
감마지티피,U/L,여,40~44세,48,22
감마지티피,U/L,여,40~44세,49,22.4
감마지티피,U/L,여,40~44세,50,22.7
감마지티피,U/L,여,40~44세,51,23
감마지티피,U/L,여,40~44세,52,23.4
감마지티피,U/L,여,40~44세,53,23.7
감마지티피,U/L,여,40~44세,54,24.1
감마지티피,U/L,여,40~44세,55,24.4
감마지티피,U/L,여,40~44세,56,24.7
감마지티피,U/L,여,40~44세,57,25.1
감마지티피,U/L,여,40~44세,58,25.4
감마지티피,U/L,여,40~44세,59,25.8
감마지티피,U/L,여,40~44세,60,26.1
감마지티피,U/L,여,40~44세,61,26.4
감마지티피,U/L,여,40~44세,62,26.8
감마지티피,U/L,여,40~44세,63,27.1
감마지티피,U/L,여,40~44세,64,27.4
감마지티피,U/L,여,40~44세,65,27.8
감마지티피,U/L,여,40~44세,66,28.1
감마지티피,U/L,여,40~44세,67,28.5
감마지티피,U/L,여,40~44세,68,28.8
감마지티피,U/L,여,40~44세,69,29.1
감마지티피,U/L,여,40~44세,70,29.5
감마지티피,U/L,여,40~44세,71,29.8
감마지티피,U/L,여,40~44세,72,30.1
감마지티피,U/L,여,40~44세,73,30.5
감마지티피,U/L,여,40~44세,74,30.8
감마지티피,U/L,여,40~44세,75,31.2
감마지티피,U/L,여,40~44세,76,31.5
감마지티피,U/L,여,40~44세,77,31.8
감마지티피,U/L,여,40~44세,78,32.2
감마지티피,U/L,여,40~44세,79,32.5
감마지티피,U/L,여,40~44세,80,32.9
감마지티피,U/L,여,40~44세,81,33.2
감마지티피,U/L,여,40~44세,82,33.5
감마지티피,U/L,여,40~44세,83,33.9
감마지티피,U/L,여,40~44세,84,34.2
감마지티피,U/L,여,40~44세,85,34.5
감마지티피,U/L,여,40~44세,86,34.9
감마지티피,U/L,여,40~44세,87,35.2
감마지티피,U/L,여,40~44세,88,35.6
감마지티피,U/L,여,40~44세,89,35.9
감마지티피,U/L,여,40~44세,90,37.8
감마지티피,U/L,여,40~44세,91,40.4
감마지티피,U/L,여,40~44세,92,42.9
감마지티피,U/L,여,40~44세,93,45.5
감마지티피,U/L,여,40~44세,94,50.7
감마지티피,U/L,여,40~44세,95,56.5
감마지티피,U/L,여,40~44세,96,62.3
감마지티피,U/L,여,40~44세,97,72.6
감마지티피,U/L,여,40~44세,98,91
감마지티피,U/L,여,40~44세,99,138
감마지티피,U/L,여,40~44세,100,200
감마지티피,U/L,남,45~49세,1,11.1
감마지티피,U/L,남,45~49세,2,11.6
감마지티피,U/L,남,45~49세,3,12.1
감마지티피,U/L,남,45~49세,4,12.6
감마지티피,U/L,남,45~49세,5,13.1
감마지티피,U/L,남,45~49세,6,13.6
감마지티피,U/L,남,45~49세,7,14.1
감마지티피,U/L,남,45~49세,8,14.5
감마지티피,U/L,남,45~49세,9,15
감마지티피,U/L,남,45~49세,10,15.5
감마지티피,U/L,남,45~49세,11,16
감마지티피,U/L,남,45~49세,12,16.5
감마지티피,U/L,남,45~49세,13,17
감마지티피,U/L,남,45~49세,14,17.5
감마지티피,U/L,남,45~49세,15,18
감마지티피,U/L,남,45~49세,16,18.5
감마지티피,U/L,남,45~49세,17,19
감마지티피,U/L,남,45~49세,18,19.4
감마지티피,U/L,남,45~49세,19,19.9
감마지티피,U/L,남,45~49세,20,20.4
감마지티피,U/L,남,45~49세,21,20.9
감마지티피,U/L,남,45~49세,22,21.4
감마지티피,U/L,남,45~49세,23,21.9
감마지티피,U/L,남,45~49세,24,22.4
감마지티피,U/L,남,45~49세,25,22.9
감마지티피,U/L,남,45~49세,26,23.4
감마지티피,U/L,남,45~49세,27,23.9
감마지티피,U/L,남,45~49세,28,24.3
감마지티피,U/L,남,45~49세,29,24.8
감마지티피,U/L,남,45~49세,30,25.3
감마지티피,U/L,남,45~49세,31,25.8
감마지티피,U/L,남,45~49세,32,26.3
감마지티피,U/L,남,45~49세,33,26.8
감마지티피,U/L,남,45~49세,34,27.3
감마지티피,U/L,남,45~49세,35,27.8
감마지티피,U/L,남,45~49세,36,28.3
감마지티피,U/L,남,45~49세,37,28.8
감마지티피,U/L,남,45~49세,38,29.3
감마지티피,U/L,남,45~49세,39,29.7
감마지티피,U/L,남,45~49세,40,30.2
감마지티피,U/L,남,45~49세,41,30.7
감마지티피,U/L,남,45~49세,42,31.2
감마지티피,U/L,남,45~49세,43,31.7
감마지티피,U/L,남,45~49세,44,32.2
감마지티피,U/L,남,45~49세,45,32.7
감마지티피,U/L,남,45~49세,46,33.2
감마지티피,U/L,남,45~49세,47,33.7
감마지티피,U/L,남,45~49세,48,34.2
감마지티피,U/L,남,45~49세,49,34.6
감마지티피,U/L,남,45~49세,50,35.1
감마지티피,U/L,남,45~49세,51,35.6
감마지티피,U/L,남,45~49세,52,36.2
감마지티피,U/L,남,45~49세,53,36.9
감마지티피,U/L,남,45~49세,54,37.7
감마지티피,U/L,남,45~49세,55,38.5
감마지티피,U/L,남,45~49세,56,39.3
감마지티피,U/L,남,45~49세,57,40
감마지티피,U/L,남,45~49세,58,40.8
감마지티피,U/L,남,45~49세,59,41.6
감마지티피,U/L,남,45~49세,60,42.3
감마지티피,U/L,남,45~49세,61,43.1
감마지티피,U/L,남,45~49세,62,43.9
감마지티피,U/L,남,45~49세,63,44.6
감마지티피,U/L,남,45~49세,64,45.4
감마지티피,U/L,남,45~49세,65,46.3
감마지티피,U/L,남,45~49세,66,47.7
감마지티피,U/L,남,45~49세,67,49
감마지티피,U/L,남,45~49세,68,50.3
감마지티피,U/L,남,45~49세,69,51.6
감마지티피,U/L,남,45~49세,70,53
감마지티피,U/L,남,45~49세,71,54.3
감마지티피,U/L,남,45~49세,72,55.6
감마지티피,U/L,남,45~49세,73,56.9
감마지티피,U/L,남,45~49세,74,58.3
감마지티피,U/L,남,45~49세,75,59.6
감마지티피,U/L,남,45~49세,76,60.9
감마지티피,U/L,남,45~49세,77,62.3
감마지티피,U/L,남,45~49세,78,63.6
감마지티피,U/L,남,45~49세,79,65.6
감마지티피,U/L,남,45~49세,80,67.9
감마지티피,U/L,남,45~49세,81,70.2
감마지티피,U/L,남,45~49세,82,72.6
감마지티피,U/L,남,45~49세,83,74.9
감마지티피,U/L,남,45~49세,84,77.2
감마지티피,U/L,남,45~49세,85,80.6
감마지티피,U/L,남,45~49세,86,84.5
감마지티피,U/L,남,45~49세,87,88.5
감마지티피,U/L,남,45~49세,88,92.4
감마지티피,U/L,남,45~49세,89,96.3
감마지티피,U/L,남,45~49세,90,100.7
감마지티피,U/L,남,45~49세,91,110.6
감마지티피,U/L,남,45~49세,92,120.6
감마지티피,U/L,남,45~49세,93,130.5
감마지티피,U/L,남,45~49세,94,140.4
감마지티피,U/L,남,45~49세,95,150.4
감마지티피,U/L,남,45~49세,96,160.3
감마지티피,U/L,남,45~49세,97,170.2
감마지티피,U/L,남,45~49세,98,180.1
감마지티피,U/L,남,45~49세,99,190.1
감마지티피,U/L,남,45~49세,100,200
감마지티피,U/L,여,45~49세,1,5.8
감마지티피,U/L,여,45~49세,2,8.1
감마지티피,U/L,여,45~49세,3,8.3
감마지티피,U/L,여,45~49세,4,8.6
감마지티피,U/L,여,45~49세,5,8.8
감마지티피,U/L,여,45~49세,6,9.1
감마지티피,U/L,여,45~49세,7,9.3
감마지티피,U/L,여,45~49세,8,9.6
감마지티피,U/L,여,45~49세,9,9.8
감마지티피,U/L,여,45~49세,10,10.1
감마지티피,U/L,여,45~49세,11,10.3
감마지티피,U/L,여,45~49세,12,10.6
감마지티피,U/L,여,45~49세,13,10.8
감마지티피,U/L,여,45~49세,14,11.1
감마지티피,U/L,여,45~49세,15,11.4
감마지티피,U/L,여,45~49세,16,11.8
감마지티피,U/L,여,45~49세,17,12.1
감마지티피,U/L,여,45~49세,18,12.4
감마지티피,U/L,여,45~49세,19,12.8
감마지티피,U/L,여,45~49세,20,13.1
감마지티피,U/L,여,45~49세,21,13.4
감마지티피,U/L,여,45~49세,22,13.8
감마지티피,U/L,여,45~49세,23,14.1
감마지티피,U/L,여,45~49세,24,14.5
감마지티피,U/L,여,45~49세,25,14.8
감마지티피,U/L,여,45~49세,26,15.1
감마지티피,U/L,여,45~49세,27,15.5
감마지티피,U/L,여,45~49세,28,15.8
감마지티피,U/L,여,45~49세,29,16.1
감마지티피,U/L,여,45~49세,30,16.5
감마지티피,U/L,여,45~49세,31,16.8
감마지티피,U/L,여,45~49세,32,17.1
감마지티피,U/L,여,45~49세,33,17.5
감마지티피,U/L,여,45~49세,34,17.8
감마지티피,U/L,여,45~49세,35,18.2
감마지티피,U/L,여,45~49세,36,18.5
감마지티피,U/L,여,45~49세,37,18.8
감마지티피,U/L,여,45~49세,38,19.2
감마지티피,U/L,여,45~49세,39,19.5
감마지티피,U/L,여,45~49세,40,19.8
감마지티피,U/L,여,45~49세,41,20.2
감마지티피,U/L,여,45~49세,42,20.5
감마지티피,U/L,여,45~49세,43,20.9
감마지티피,U/L,여,45~49세,44,21.2
감마지티피,U/L,여,45~49세,45,21.5
감마지티피,U/L,여,45~49세,46,21.9
감마지티피,U/L,여,45~49세,47,22.2
감마지티피,U/L,여,45~49세,48,22.5
감마지티피,U/L,여,45~49세,49,22.9
감마지티피,U/L,여,45~49세,50,23.2
감마지티피,U/L,여,45~49세,51,23.5
감마지티피,U/L,여,45~49세,52,23.9
감마지티피,U/L,여,45~49세,53,24.2
감마지티피,U/L,여,45~49세,54,24.6
감마지티피,U/L,여,45~49세,55,24.9
감마지티피,U/L,여,45~49세,56,25.2
감마지티피,U/L,여,45~49세,57,25.6
감마지티피,U/L,여,45~49세,58,25.9
감마지티피,U/L,여,45~49세,59,26.2
감마지티피,U/L,여,45~49세,60,26.6
감마지티피,U/L,여,45~49세,61,26.9
감마지티피,U/L,여,45~49세,62,27.2
감마지티피,U/L,여,45~49세,63,27.6
감마지티피,U/L,여,45~49세,64,27.9
감마지티피,U/L,여,45~49세,65,28.3
감마지티피,U/L,여,45~49세,66,28.6
감마지티피,U/L,여,45~49세,67,28.9
감마지티피,U/L,여,45~49세,68,29.3
감마지티피,U/L,여,45~49세,69,29.6
감마지티피,U/L,여,45~49세,70,29.9
감마지티피,U/L,여,45~49세,71,30.3
감마지티피,U/L,여,45~49세,72,30.6
감마지티피,U/L,여,45~49세,73,31
감마지티피,U/L,여,45~49세,74,31.3
감마지티피,U/L,여,45~49세,75,31.6
감마지티피,U/L,여,45~49세,76,32
감마지티피,U/L,여,45~49세,77,32.3
감마지티피,U/L,여,45~49세,78,32.6
감마지티피,U/L,여,45~49세,79,33
감마지티피,U/L,여,45~49세,80,33.3
감마지티피,U/L,여,45~49세,81,33.6
감마지티피,U/L,여,45~49세,82,34
감마지티피,U/L,여,45~49세,83,34.3
감마지티피,U/L,여,45~49세,84,34.7
감마지티피,U/L,여,45~49세,85,35
감마지티피,U/L,여,45~49세,86,35.3
감마지티피,U/L,여,45~49세,87,35.7
감마지티피,U/L,여,45~49세,88,36
감마지티피,U/L,여,45~49세,89,38.3
감마지티피,U/L,여,45~49세,90,40.7
감마지티피,U/L,여,45~49세,91,43
감마지티피,U/L,여,45~49세,92,45.3
감마지티피,U/L,여,45~49세,93,49.7
감마지티피,U/L,여,45~49세,94,54.8
감마지티피,U/L,여,45~49세,95,60
감마지티피,U/L,여,45~49세,96,66.4
감마지티피,U/L,여,45~49세,97,77.4
감마지티피,U/L,여,45~49세,98,96.8
감마지티피,U/L,여,45~49세,99,145.7
감마지티피,U/L,여,45~49세,100,200
감마지티피,U/L,남,50~54세,1,11.1
감마지티피,U/L,남,50~54세,2,11.6
감마지티피,U/L,남,50~54세,3,12.1
감마지티피,U/L,남,50~54세,4,12.5
감마지티피,U/L,남,50~54세,5,13
감마지티피,U/L,남,50~54세,6,13.5
감마지티피,U/L,남,50~54세,7,14
감마지티피,U/L,남,50~54세,8,14.4
감마지티피,U/L,남,50~54세,9,14.9
감마지티피,U/L,남,50~54세,10,15.4
감마지티피,U/L,남,50~54세,11,15.9
감마지티피,U/L,남,50~54세,12,16.3
감마지티피,U/L,남,50~54세,13,16.8
감마지티피,U/L,남,50~54세,14,17.3
감마지티피,U/L,남,50~54세,15,17.8
감마지티피,U/L,남,50~54세,16,18.2
감마지티피,U/L,남,50~54세,17,18.7
감마지티피,U/L,남,50~54세,18,19.2
감마지티피,U/L,남,50~54세,19,19.7
감마지티피,U/L,남,50~54세,20,20.1
감마지티피,U/L,남,50~54세,21,20.6
감마지티피,U/L,남,50~54세,22,21.1
감마지티피,U/L,남,50~54세,23,21.6
감마지티피,U/L,남,50~54세,24,22.1
감마지티피,U/L,남,50~54세,25,22.5
감마지티피,U/L,남,50~54세,26,23
감마지티피,U/L,남,50~54세,27,23.5
감마지티피,U/L,남,50~54세,28,24
감마지티피,U/L,남,50~54세,29,24.4
감마지티피,U/L,남,50~54세,30,24.9
감마지티피,U/L,남,50~54세,31,25.4
감마지티피,U/L,남,50~54세,32,25.9
감마지티피,U/L,남,50~54세,33,26.3
감마지티피,U/L,남,50~54세,34,26.8
감마지티피,U/L,남,50~54세,35,27.3
감마지티피,U/L,남,50~54세,36,27.8
감마지티피,U/L,남,50~54세,37,28.2
감마지티피,U/L,남,50~54세,38,28.7
감마지티피,U/L,남,50~54세,39,29.2
감마지티피,U/L,남,50~54세,40,29.7
감마지티피,U/L,남,50~54세,41,30.1
감마지티피,U/L,남,50~54세,42,30.6
감마지티피,U/L,남,50~54세,43,31.1
감마지티피,U/L,남,50~54세,44,31.6
감마지티피,U/L,남,50~54세,45,32
감마지티피,U/L,남,50~54세,46,32.5
감마지티피,U/L,남,50~54세,47,33
감마지티피,U/L,남,50~54세,48,33.5
감마지티피,U/L,남,50~54세,49,33.9
감마지티피,U/L,남,50~54세,50,34.4
감마지티피,U/L,남,50~54세,51,34.9
감마지티피,U/L,남,50~54세,52,35.4
감마지티피,U/L,남,50~54세,53,35.8
감마지티피,U/L,남,50~54세,54,36.5
감마지티피,U/L,남,50~54세,55,37.3
감마지티피,U/L,남,50~54세,56,38
감마지티피,U/L,남,50~54세,57,38.8
감마지티피,U/L,남,50~54세,58,39.6
감마지티피,U/L,남,50~54세,59,40.3
감마지티피,U/L,남,50~54세,60,41.1
감마지티피,U/L,남,50~54세,61,41.9
감마지티피,U/L,남,50~54세,62,42.6
감마지티피,U/L,남,50~54세,63,43.4
감마지티피,U/L,남,50~54세,64,44.2
감마지티피,U/L,남,50~54세,65,44.9
감마지티피,U/L,남,50~54세,66,45.7
감마지티피,U/L,남,50~54세,67,46.8
감마지티피,U/L,남,50~54세,68,48.2
감마지티피,U/L,남,50~54세,69,49.5
감마지티피,U/L,남,50~54세,70,50.9
감마지티피,U/L,남,50~54세,71,52.2
감마지티피,U/L,남,50~54세,72,53.6
감마지티피,U/L,남,50~54세,73,54.9
감마지티피,U/L,남,50~54세,74,56.3
감마지티피,U/L,남,50~54세,75,57.7
감마지티피,U/L,남,50~54세,76,59
감마지티피,U/L,남,50~54세,77,60.4
감마지티피,U/L,남,50~54세,78,61.7
감마지티피,U/L,남,50~54세,79,63.1
감마지티피,U/L,남,50~54세,80,64.8
감마지티피,U/L,남,50~54세,81,67.2
감마지티피,U/L,남,50~54세,82,69.7
감마지티피,U/L,남,50~54세,83,72.1
감마지티피,U/L,남,50~54세,84,74.6
감마지티피,U/L,남,50~54세,85,77
감마지티피,U/L,남,50~54세,86,80.6
감마지티피,U/L,남,50~54세,87,84.8
감마지티피,U/L,남,50~54세,88,89
감마지티피,U/L,남,50~54세,89,93.2
감마지티피,U/L,남,50~54세,90,97.4
감마지티피,U/L,남,50~54세,91,104
감마지티피,U/L,남,50~54세,92,114.7
감마지티피,U/L,남,50~54세,93,125.3
감마지티피,U/L,남,50~54세,94,136
감마지티피,U/L,남,50~54세,95,146.7
감마지티피,U/L,남,50~54세,96,157.3
감마지티피,U/L,남,50~54세,97,168
감마지티피,U/L,남,50~54세,98,178.7
감마지티피,U/L,남,50~54세,99,189.3
감마지티피,U/L,남,50~54세,100,200
감마지티피,U/L,여,50~54세,1,7.5
감마지티피,U/L,여,50~54세,2,8.3
감마지티피,U/L,여,50~54세,3,8.7
감마지티피,U/L,여,50~54세,4,9.1
감마지티피,U/L,여,50~54세,5,9.4
감마지티피,U/L,여,50~54세,6,9.8
감마지티피,U/L,여,50~54세,7,10.1
감마지티피,U/L,여,50~54세,8,10.5
감마지티피,U/L,여,50~54세,9,10.9
감마지티피,U/L,여,50~54세,10,11.2
감마지티피,U/L,여,50~54세,11,11.6
감마지티피,U/L,여,50~54세,12,11.9
감마지티피,U/L,여,50~54세,13,12.2
감마지티피,U/L,여,50~54세,14,12.5
감마지티피,U/L,여,50~54세,15,12.9
감마지티피,U/L,여,50~54세,16,13.2
감마지티피,U/L,여,50~54세,17,13.5
감마지티피,U/L,여,50~54세,18,13.9
감마지티피,U/L,여,50~54세,19,14.2
감마지티피,U/L,여,50~54세,20,14.5
감마지티피,U/L,여,50~54세,21,14.9
감마지티피,U/L,여,50~54세,22,15.2
감마지티피,U/L,여,50~54세,23,15.5
감마지티피,U/L,여,50~54세,24,15.9
감마지티피,U/L,여,50~54세,25,16.2
감마지티피,U/L,여,50~54세,26,16.5
감마지티피,U/L,여,50~54세,27,16.9
감마지티피,U/L,여,50~54세,28,17.2
감마지티피,U/L,여,50~54세,29,17.5
감마지티피,U/L,여,50~54세,30,17.8
감마지티피,U/L,여,50~54세,31,18.2
